   298.1818  0.91588E-03
   301.8182  0.82931E-03
   305.4545  0.74937E-03
   309.0909  0.67574E-03
   312.7273  0.60806E-03
   316.3636  0.54601E-03
   320.0000  0.48924E-03
   323.6364  0.43743E-03
   327.2727  0.39024E-03
   330.9091  0.34738E-03
   334.5455  0.30852E-03
   338.1818  0.27339E-03
   341.8182  0.24169E-03
   345.4545  0.21316E-03
   349.0909  0.18754E-03
   352.7273  0.16460E-03
   356.3636  0.14410E-03
   360.0000  0.12583E-03
   363.6364  0.10959E-03
   367.2727  0.95186E-04
   370.9091  0.82447E-04
   374.5455  0.71211E-04
   378.1818  0.61327E-04
   381.8182  0.52656E-04
   385.4545  0.45071E-04
   389.0909  0.38456E-04
   392.7273  0.32704E-04
   396.3636  0.27717E-04
   400.0000  0.23407E-04
