     0.0000  0.59932E-04
     3.6364  0.60164E-04
     7.2727  0.60870E-04
    10.9091  0.62074E-04
    14.5455  0.63819E-04
    18.1818  0.66159E-04
    21.8182  0.69161E-04
    25.4545  0.72901E-04
    29.0909  0.77458E-04
    32.7273  0.82913E-04
    36.3636  0.89347E-04
    40.0000  0.96830E-04
    43.6364  0.10543E-03
    47.2727  0.11518E-03
    50.9091  0.12614E-03
    54.5455  0.13830E-03
    58.1818  0.15166E-03
    61.8182  0.16619E-03
    65.4545  0.18183E-03
    69.0909  0.19853E-03
    72.7273  0.21616E-03
    76.3636  0.23463E-03
    80.0000  0.25379E-03
    83.6364  0.27348E-03
    87.2727  0.29354E-03
    90.9091  0.31380E-03
    94.5455  0.33407E-03
    98.1818  0.35415E-03
   101.8182  0.37386E-03
   105.4545  0.39301E-03
   109.0909  0.41142E-03
   112.7273  0.42891E-03
   116.3636  0.44533E-03
   120.0000  0.46053E-03
   123.6364  0.47437E-03
   127.2727  0.48674E-03
   130.9091  0.49754E-03
   134.5455  0.50670E-03
   138.1818  0.51416E-03
   141.8182  0.51988E-03
   145.4545  0.52385E-03
   149.0909  0.52606E-03
   152.7273  0.52654E-03
   156.3636  0.52531E-03
   160.0000  0.52244E-03
   163.6364  0.51799E-03
   167.2727  0.51203E-03
   170.9091  0.50465E-03
   174.5455  0.49596E-03
   178.1818  0.48606E-03
   181.8182  0.47505E-03
   185.4545  0.46305E-03
   189.0909  0.45018E-03
   192.7273  0.43656E-03
   196.3636  0.42230E-03
   200.0000  0.40751E-03
   203.6364  0.39232E-03
   207.2727  0.37683E-03
   210.9091  0.36113E-03
   214.5455  0.34534E-03
   218.1818  0.32953E-03
   221.8182  0.31380E-03
   225.4545  0.29822E-03
   229.0909  0.28287E-03
   232.7273  0.26780E-03
   236.3636  0.25307E-03
   240.0000  0.23874E-03
   243.6364  0.22484E-03
   247.2727  0.21140E-03
   250.9091  0.19846E-03
   254.5455  0.18604E-03
   258.1818  0.17415E-03
   261.8182  0.16281E-03
   265.4545  0.15201E-03
   269.0909  0.14177E-03
   272.7273  0.13208E-03
   276.3636  0.12293E-03
   280.0000  0.11431E-03
   283.6364  0.10621E-03
   287.2727  0.98618E-04
   290.9091  0.91513E-04
   294.5455  0.84877E-04
   298.1818  0.78691E-04
   301.8182  0.72934E-04
   305.4545  0.67585E-04
   309.0909  0.62622E-04
   312.7273  0.58023E-04
   316.3636  0.53766E-04
   320.0000  0.49831E-04
   323.6364  0.46195E-04
   327.2727  0.42840E-04
   330.9091  0.39743E-04
   334.5455  0.36888E-04
   338.1818  0.34255E-04
   341.8182  0.31827E-04
   345.4545  0.29589E-04
   349.0909  0.27524E-04
   352.7273  0.25619E-04
   356.3636  0.23859E-04
   360.0000  0.22233E-04
   363.6364  0.20729E-04
   367.2727  0.19337E-04
   370.9091  0.18046E-04
   374.5455  0.16848E-04
   378.1818  0.15735E-04
   381.8182  0.14699E-04
   385.4545  0.13734E-04
   389.0909  0.12834E-04
   392.7273  0.11993E-04
   396.3636  0.11206E-04
   400.0000  0.10470E-04
