0 18.2
1 17.5
2 17.1
3 23.
4 24.3
5 42.
6 30.5
7 26.2
8 21.4
9 28.
10 25.
11 28.2
12 32.3
13 28.8
14 23.6
15 46.4
16 22.7
17 27.
18 31.
19 20.3
20 27.4
21 23.5
22 23.1
23 16.7
24 35.8
25 32.9
26 34.7
27 35.8
28 52.2
29 50.5
30 41.6
31 34.5
32 20.4
33 17.5
34 14.4
35 18.5
36 15.7
37 24.5
38 18.4
39 18.7
40 16.8
41 11.2
42 19.
43 21.2
44 20.6
45 18.9
46 14.
47 19.7
48 17.3
49 17.3
50 13.
51 18.8
52 11.3
53 16.4
54 24.5
55 17.9






























