0 2 2 2 4 12 16 19 24 51 45 51 58 53 61 66 59 58 67 52 68 52 55 63 59 59 63 55 52 68 52 67 58 59 66 61 53 58 51 45 51 24 19 16 12 4 2 2 2 0 
0 3 2 9 8 10 8 14 21 40 32 45 48 64 72 78 71 74 53 53 58 62 60 51 67 67 51 60 62 58 53 53 74 71 78 72 64 48 45 32 40 21 14 8 10 8 9 2 3 0 
1 3 1 6 8 8 15 18 20 37 42 52 68 61 78 79 76 47 52 59 51 53 56 71 66 66 71 56 53 51 59 52 47 76 79 78 61 68 52 42 37 20 18 15 8 8 6 1 3 1 
0 3 5 4 6 10 10 14 21 33 27 34 51 63 66 63 66 64 68 56 50 51 50 47 57 57 47 50 51 50 56 68 64 66 63 66 63 51 34 27 33 21 14 10 10 6 4 5 3 0 
1 2 6 5 8 8 11 23 16 17 43 48 60 68 83 64 74 67 47 58 34 51 53 70 65 65 70 53 51 34 58 47 67 74 64 83 68 60 48 43 17 16 23 11 8 8 5 6 2 1 
1 3 0 5 6 3 18 18 22 32 33 48 43 52 61 68 55 70 54 46 66 43 54 48 47 47 48 54 43 66 46 54 70 55 68 61 52 43 48 33 32 22 18 18 3 6 5 0 3 1 
0 3 5 2 9 7 9 15 11 29 25 51 47 52 54 59 64 64 56 49 45 41 50 51 53 53 51 50 41 45 49 56 64 64 59 54 52 47 51 25 29 11 15 9 7 9 2 5 3 0 
0 1 4 3 5 8 12 12 18 26 26 36 41 48 66 53 55 52 73 50 58 58 39 52 48 48 52 39 58 58 50 73 52 55 53 66 48 41 36 26 26 18 12 12 8 5 3 4 1 0 
1 0 2 3 6 9 12 10 14 16 43 52 44 42 50 67 58 66 56 51 56 43 49 51 41 41 51 49 43 56 51 56 66 58 67 50 42 44 52 43 16 14 10 12 9 6 3 2 0 1 
0 2 1 3 9 11 9 13 14 23 31 29 48 50 48 66 62 66 59 49 43 36 58 48 43 43 48 58 36 43 49 59 66 62 66 48 50 48 29 31 23 14 13 9 11 9 3 1 2 0 
2 0 4 6 6 6 12 16 20 26 30 37 35 50 57 62 68 52 53 68 44 52 54 36 35 35 36 54 52 44 68 53 52 68 62 57 50 35 37 30 26 20 16 12 6 6 6 4 0 2 
2 2 2 6 4 3 15 19 23 20 21 31 37 56 63 60 68 60 42 56 51 47 33 28 41 41 28 33 47 51 56 42 60 68 60 63 56 37 31 21 20 23 19 15 3 4 6 2 2 2 
0 0 2 3 5 10 10 15 21 20 25 42 41 49 42 52 44 60 57 50 48 33 46 31 38 38 31 46 33 48 50 57 60 44 52 42 49 41 42 25 20 21 15 10 10 5 3 2 0 0 
0 1 5 3 9 12 23 12 18 30 36 31 42 51 55 60 42 61 61 42 43 41 51 50 38 38 50 51 41 43 42 61 61 42 60 55 51 42 31 36 30 18 12 23 12 9 3 5 1 0 
4 2 6 4 3 11 7 16 17 21 29 32 31 49 46 73 73 47 60 46 44 41 31 35 38 38 35 31 41 44 46 60 47 73 73 46 49 31 32 29 21 17 16 7 11 3 4 6 2 4 
2 1 3 7 9 6 12 21 28 24 32 30 47 36 45 56 45 62 53 42 38 35 32 30 29 29 30 32 35 38 42 53 62 45 56 45 36 47 30 32 24 28 21 12 6 9 7 3 1 2 
3 3 3 10 11 7 18 14 18 27 37 39 43 43 55 38 60 53 50 49 40 42 40 36 41 41 36 40 42 40 49 50 53 60 38 55 43 43 39 37 27 18 14 18 7 11 10 3 3 3 
2 3 4 10 7 17 8 24 15 30 28 43 47 44 42 43 50 49 53 52 37 38 38 33 32 32 33 38 38 37 52 53 49 50 43 42 44 47 43 28 30 15 24 8 17 7 10 4 3 2 
5 6 5 19 10 10 10 16 31 24 34 29 40 51 41 44 53 48 41 43 39 33 28 30 41 41 30 28 33 39 43 41 48 53 44 41 51 40 29 34 24 31 16 10 10 10 19 5 6 5 
7 12 9 18 7 9 13 21 19 29 33 47 48 37 40 47 42 36 42 30 33 35 32 45 31 31 45 32 35 33 30 42 36 42 47 40 37 48 47 33 29 19 21 13 9 7 18 9 12 7 
4 5 8 12 13 9 9 16 23 33 34 41 51 40 61 49 37 40 48 47 42 38 31 39 31 31 39 31 38 42 47 48 40 37 49 61 40 51 41 34 33 23 16 9 9 13 12 8 5 4 
5 7 9 16 10 20 19 18 31 22 46 43 43 58 35 58 45 41 28 29 34 27 43 32 34 34 32 43 27 34 29 28 41 45 58 35 58 43 43 46 22 31 18 19 20 10 16 9 7 5 
13 5 5 12 21 15 17 24 31 34 37 39 38 50 47 41 37 26 30 34 34 34 23 38 33 33 38 23 34 34 34 30 26 37 41 47 50 38 39 37 34 31 24 17 15 21 12 5 5 13 
4 4 10 19 13 21 22 21 27 34 30 26 39 48 37 36 52 31 32 28 29 22 22 23 20 20 23 22 22 29 28 32 31 52 36 37 48 39 26 30 34 27 21 22 21 13 19 10 4 4 
12 7 11 22 13 19 20 25 41 36 36 34 39 30 38 47 41 45 36 29 24 30 27 28 29 29 28 27 30 24 29 36 45 41 47 38 30 39 34 36 36 41 25 20 19 13 22 11 7 12 
13 12 11 18 20 19 24 28 41 37 24 42 29 34 30 26 42 31 31 29 32 25 22 23 21 21 23 22 25 32 29 31 31 42 26 30 34 29 42 24 37 41 28 24 19 20 18 11 12 13 
10 12 10 21 17 16 21 27 37 30 28 37 44 41 26 30 34 40 19 22 24 20 19 14 18 18 14 19 20 24 22 19 40 34 30 26 41 44 37 28 30 37 27 21 16 17 21 10 12 10 
7 17 15 22 23 26 23 33 29 31 35 36 42 31 35 24 26 25 20 16 14 32 24 14 21 21 14 24 32 14 16 20 25 26 24 35 31 42 36 35 31 29 33 23 26 23 22 15 17 7 
17 22 31 21 18 21 28 28 31 30 20 25 27 19 23 16 12 22 27 22 12 18 17 15 17 17 15 17 18 12 22 27 22 12 16 23 19 27 25 20 30 31 28 28 21 18 21 31 22 17 
23 20 18 13 24 19 25 22 16 21 13 22 18 18 17 14 19 12 14 12 12 15 20 16 9 9 16 20 15 12 12 14 12 19 14 17 18 18 22 13 21 16 22 25 19 24 13 18 20 23 
9 6 5 8 6 7 14 3 16 8 3 7 2 9 2 6 8 7 10 13 6 7 13 10 6 6 10 13 7 6 13 10 7 8 6 2 9 2 7 3 8 16 3 14 7 6 8 5 6 9 
