0 25.9
1 25.5
2 25.2
3 30.4
4 30.9
5 46.9
6 35.8
7 32.3
8 28.8
9 34.3
10 31.8
11 34.3
12 37.8
13 34.8
14 30.9
15 50.
16 30.9
17 33.9
18 36.9
19 30.1
20 33.9
21 30.8
22 30.8
23 24.8
24 40.9
25 38.6
26 39.9
27 40.9
28 55.8
29 53.9
30 45.8
31 39.9
32 28.
33 25.7
34 22.9
35 25.9
36 23.9
37 31.3
38 26.9
39 26.9
40 24.8
41 20.8
42 26.9
43 29.
44 29.
45 26.9
46 22.9
47 28.5
48 24.8
49 25.3
50 22.
51 26.9
52 20.6
53 24.8
54 30.9
55 25.9
































