   298.1818  0.13323E-03
   301.8182  0.11517E-03
   305.4545  0.99375E-04
   309.0909  0.85583E-04
   312.7273  0.73563E-04
   316.3636  0.63107E-04
   320.0000  0.54029E-04
   323.6364  0.46163E-04
   327.2727  0.39360E-04
   330.9091  0.33490E-04
   334.5455  0.28433E-04
   338.1818  0.24088E-04
   341.8182  0.20361E-04
   345.4545  0.17172E-04
   349.0909  0.14449E-04
   352.7273  0.12130E-04
   356.3636  0.10158E-04
   360.0000  0.84871E-05
   363.6364  0.70737E-05
   367.2727  0.58812E-05
   370.9091  0.48778E-05
   374.5455  0.40357E-05
   378.1818  0.33308E-05
   381.8182  0.27425E-05
   385.4545  0.22527E-05
   389.0909  0.18463E-05
   392.7273  0.15100E-05
   396.3636  0.12325E-05
   400.0000  0.10043E-05
